select * from headword_exs where Ex like '%{%' or IPA like '%{%' or Trs like '%{%';
2101	0	0	1943	イマユー	イ⸢マ⸣ユー	1	ウ⸢レー⸣　ム⸢カシ⸣ヌ　⸣クトー　ア⸢ラ⸣ヌ　イ⸢マユー⸣ヌ　パ⸢ナ⸣シ⸢ダー	[ʔu⸢reː⸣ mu⸢kaʃi⸣nu ⸣ku̥toː ʔa⸢ra⸣nu ʔi⸢majuː⸣nu pa⸢na⸣ʃi⸢daː]	(それは昔のことではない{EOS}現今の<今の時代の>話だ)
2102	0	0	1945	イミ	⸣イミ	1	ア⸢サ⸣イミ	[ʔa⸢sa⸣ʔimi]	(朝夢{EOS}明け方にみる夢)。
2102	0	0	1945	イミ	⸣イミ	3	⸢マーイミ	[⸢maːʔimi]	(真夢{EOS}夢に見たことが実際に起きる真実の夢)。
2102	0	0	1945	イミ	⸣イミ	5	⸣カイブ　サ⸢ニ⸣ヤル　⸣クトゥティン　アリ⸢ナー　⸣イメー　ア⸢ラン⸣カヤー	[⸣kaibu sa⸢ni⸣jaru ⸣kututiŋ ʔari⸢naː⸣ ʔimeː ʔa⸢raŋ⸣kajaː⸣]	(こんなに嬉しいことってもあるものだねえ{EOS}夢ではないだろうか)。
2106	0	0	1947	イミ	イ⸢ミ	1	ウ⸢ランタプス⸣ヌ　ア⸢ズ⸣　ムネー　⸣ヌーティル　ア⸢ジブー⸣ユー　ムシ⸢トゥ⸣　イ⸢ミ⸣クジ　ア⸢ティンガーラヌ	[ʔu⸢rantapu̥su⸣nu ʔa⸢ʣu⸣ muneː ⸣nuːtiru ʔa⸢ʤibuː⸣juː muʃi̥⸢tu⸣ ʔi⸢mi⸣kuʤi ʔa⸢tiŋgaːranu]	(オランダ人<アメリカ人{EOS}欧米人>の話す<言う>言葉は、なんと言っているのかちっとも意味が分からない<意味・故事が見当つかない>)
2103	0	0	1949	イミアムサン	イ⸢ミアム⸣サン	1	ク⸢ヌ⸣グロー　⸣イミン　ム⸢タバ⸣リティ　イ⸢ミアムサ⸣ヌ　ナ⸢ラン⸣バン　⸢ニンガイブス⸣クカヤー	[ku⸢nu⸣guroː ⸣ʔimim mu⸢taba⸣riti ʔi⸢miʔamusa⸣nu na⸢ram⸣ban ⸢niŋgaibusu⸣kukajaː]	(このごろは夢に振り回されて<\ruby{弄}{モテアソ}ばれて>こまるよ<どうにもならない>{EOS}神仏への祈願不足だろうか)。
2104	0	0	1952	イミカサマサン	イ⸢ミカサマ⸣サン	1	グ⸢ソーンプス⸣ヌ　イ⸢ミ⸣　ミリ　イ⸢ミカサマサ⸣ヌ　⸢ヌー⸣ヌ　ム⸢ヌシラ⸣シカヤー	[gu⸢soːmpusu⸣nu ʔi⸢mi⸣ miri ʔi⸢mikasamasa⸣nu ⸢nuː⸣nu mu⸢nuʃira⸣ʃikajaː]	(死者<後生の人>の夢を見て、煩わしいくて堪らない{EOS}何の知らせごとかなあ)
2114	0	0	1964	イミヌプリムヌ	イ⸢ミ⸣ヌ　プ⸢リムヌ	1	イ⸢ミ⸣ヌ　プ⸢リムヌティル⸣　アル　⸣イメー　ノー⸢ンティン⸣　ミ⸢リ⸣スンダ　⸢ソー⸣　ス⸢ナ	[ʔi⸢mi⸣nu pu⸢rimunutiru⸣ ʔaru ⸣ʔimeː noː⸢ntim⸣ mi⸢ri⸣sunda ⸢soː⸣ su⸢na]	(夢はほれもの<耄れ者>といわれている{EOS}夢は如何様にでも見るものだから心配するな)
2140	0	2	1988	イラキ	イ⸢ラ⸣キ	1	ス⸢ブ⸣ル　ア⸢ラーンユンダ⸣　イ⸢ラ⸣キ　⸣カビ⸢ベー	[su⸢bu⸣ru ʔa⸢raːŋjunda⸣ ʔi⸢ra⸣ki ⸣kabi ⸢beː]	(頭を洗わないから\ruby{雲脂}{フ|ケ}が\ruby{覆}{オオ}って<雲脂を被って>いる)
2148	0	0	1996	イラバリン	イ⸢ラバ⸣リン	2	イ⸢ラバラ⸣ヌ	[ʔi⸢rabara⸣nu]	(選ばれない{EOS}選べない)
2175	0	0	2007	イラムティ	イ⸢ラムティ	1	イ⸢ラムティプス	[ʔi⸢ramutipu̥su]	(西表の人{EOS}租納人、干立人)。鳩間島の人は「西表島」とは言わず、⸢パイ⸣ター[⸢pai⸣taː](南端<はいばた>)、⸣パンタヌシマ[⸣pantanuʃima](南端の島)というのが普通である。⸢ウイバル[⸢ʔuibaru](上原集落)、フ⸢ノー⸣ラ[ɸu⸢noː⸣ra](船浦集落)、⸣クン[⸣kuŋ](古見村)、⸢オー⸣ハラ[⸢ʔoː⸣hara](大原集落)の各集落は、イ⸢ラムティ[ʔi⸢ramuti](西表村<租納集落、干立集落>)の範疇には入らない。それぞれ独立した集落である。西部地区のフ⸢ナウ⸣キ[ɸu⸢nau⸣ki](船浮)、⸢アン⸣トゥル[⸢ʔan⸣turu](網取)の集落もイ⸢ラムティ[ʔi⸢ramuti]の範疇に属しない。
2165	0	0	2020	イリクンスン	イ⸢リクン　スン	1	⸢プール⸣ヌ　⸢ガー⸣レー　ミ⸢ドゥム　ビキ⸣ドゥム　イ⸢リクン　シェー⸣ティル　⸢ガー⸣ロッタ⸢ダー	[⸢puːru⸣nu ⸢gaː⸣reː mi⸢dumu biki⸣dumu ʔi⸢rikuŋ ʃeː⸣tiru ⸢gaː⸣roːtta⸢daː]	(豊年祭のガーリ<応援合戦{EOS}景気付け>は男女入り混じって踊って応援合戦されたよ)
2204	0	0	2045	イルウティ	イ⸢ル⸣ウティ	1	⸢キン⸣マー　⸣ドゥク　ア⸢ラウ⸣カー　イ⸢ル⸣ウティ　⸢シース	[⸢kim⸣maː ⸣duku ʔa⸢rau⸣kaː ʔi⸢ru⸣ʔuti ⸢ʃiːsu]	(着物はあまり洗うと色落ちしてしまう<\ruby{色褪}{イロ|アセ}してしまう>)
2220	0	0	2050	イルシキムチ	イ⸢ルシキ⸣ムチ	1	ア⸢ガムチ	[ʔa⸢gamuʧi]	(赤い餅{EOS}赤こうじで色つけした餅)。
2220	0	0	2050	イルシキムチ	イ⸢ルシキ⸣ムチ	2	⸢キールムチ	[⸢kiːrumuʧi]	(黄色い餅{EOS}鬱金<ウコン>で色づけした餅)。⸢アウムチ[⸢ʔaumuʧi](青い餅{EOS}蓬の汁で色づけした餅)等がある。
2199	0	0	2058	イルッサイ	イ⸢ルッ⸣サイ	1	ヤ⸢ラ⸣ベー　イ⸢ルッ⸣サイ　⸢スン⸣ケン　ウ⸢バイ　ベー	[ja⸢ra⸣beː ʔi⸢rus⸣sai ⸢suŋ⸣keŋ ʔu⸢bai beː]	(子供は顔面蒼白になるほど恐れて<怖がって{EOS}驚いて>いる)
2202	0	0	2061	イルッソーン	⸣イル　ッ⸢ソー⸣ン	2	ク⸢ヌ⸣　ッ⸢ふァー⸣　イル　ッ⸢ソー⸣ン	[ku⸢nu⸣ f⸢faː⸣ ʔiru s⸢soː⸣ŋ]	(この子は色が白い{EOS}この子は色白である)。
2215	0	0	2062	イルトゥブン	⸣イル　トゥ⸢ブン	1	ドゥ⸢シザーン⸣ナリ　⸣アイ　⸢ベーン⸣ケン　⸢ズンサ⸣ヌ　⸢オーッ⸣ター　⸣イロー　トゥ⸢ビティ　フッツォーリベー	[du⸢ʃiʣaːn⸣nari ⸣ʔai ⸢beːŋ⸣ken ⸢ʣunsa⸣nu ⸢ʔoːt⸣taː ⸣ʔiroː tu⸢biti ɸutʦoːribeː]	(友達どうしで喧嘩していると警官が来られたので、真っ青になって<顔色を失って>ぶるぶるがたがた震えている)。⸣イロー　⸣ヌグン[⸣ʔiroː ⸣nuguŋ](真っ青になる<色が抜ける{EOS}顔色が抜ける>)ともいう
2248	0	2	2090	イン	⸣イン	3	⸢イン⸣ディ　⸣プソー　⸢イン⸣ヌ　⸣バタ	[⸢ʔin⸣di ⸣pusoː ⸢ʔin⸣nu ⸣bata]	(戌年生まれの人は短気者である<戌の腹だ>{EOS}犬は絶えず吼えているから、短気者といわれている)
2274	0	0	2114	インタプス	⸢インタプス	1	⸢インタプス　アンタプス　キッ⸣ス　⸢シェー⸣ティ　⸢プールゾーラ⸣ケー　ス⸢クモーッ⸣タ	[⸢ʔintapu̥su ʔantapu̥su kis⸣su ⸢ʃeː⸣ti ⸢puːruʣoːra⸣keː su̥⸢kumoːt⸣ta]	(西村の人、東村の人は競争して豊年祭のゾーラキ<入れ子型踊り{EOS}常楽踊り>を仕組まれた)
2312	0	0	2148	インパテーン	⸢インパ⸣テーン	3	⸢インパ⸣テー　ッ⸢ふァ	[⸢ʔimpa⸣teː f⸢fa]	(腕白な子供{EOS}悪戯っぽい子供)
2321	0	0	2157	インマヤ	⸣インマヤ	1	プ⸢スヌ　ブン⸣ギ　⸢バシケーラ⸣　インマヤトゥ　ユ⸢ヌ⸣ムヌ	[pu̥⸢sunu buŋ⸣gi ⸢baʃi̥keːra⸣ ʔimmajatu ju⸢nu⸣munu]	(人の恩義を忘れたら犬猫と同様畜生の類になる{EOS}他人から受けた恩は忘れるなの意)
2324	0	0	2160	ウ	ウ	7	ウ⸢ク⸣ジ	[ʔu⸢ku⸣ʤi]	(お\ruby{籤}{クジ})。
2410	0	0	2161	ウー	⸣ウー	2	⸣ウディマリ	[⸣ʔudimari]	(卯年生まれ{EOS}優しい性格の人といわれている)。
2410	0	0	2161	ウー	⸣ウー	3	⸣ウディプソー　⸢チャー⸣　メー　⸢ウーサリ　ハー⸣サリ　⸢シェー⸣ティ　⸢アー⸣クンダ　⸢ムンドー⸣ヤ　⸢ナー⸣ヌ	[⸣ʔudipu̥soː ⸢ʧaː⸣ meː ⸢ʔuːsari haː⸣sari ⸢ʃeː⸣ti ⸢ʔaː⸣kunda ⸢mundoː⸣ja ⸢naː⸣nu]	(卯年生まれの人は、常に「はいはい」と言って頭を低くしているから、喧嘩<問答>は起こさない{EOS}⸣ウーディマリ　プ⸢ソー⸣　イッ⸢ケナ⸣　ドゥー　カ⸢ラーン⸣ツォー{SqBr}⸣ʔuːdimari pu̥⸢soː⸣ ʔik⸢kena⸣ duː ka⸢raːn⸣ʦoː{/SqBr}(卯年生まれの人は非常に体が軽いそうだ<よく体を動かして働く>)
2423	0	0	2163	ウー	⸢ウ⸣ー	1	⸢ウ⸣ー　ウ⸢トゥ⸣ム　ッ⸢サルン⸠ユー	[⸢ʔu⸣ː ʔu⸢tu⸣mu s⸢saruɲ⸠juː]	(かしこまりました{EOS}お供申し上げます)。
2423	0	0	2163	ウー	⸢ウ⸣ー	2	⸢オ⸣ー　⸣バー　シゥ⸢カシ　オースン⸠ユー	[⸢ʔo⸣ː ⸣baː sï̥⸢kaʃioːsuɲ⸠juː]	(はい{EOS}私がご案内致します<お連れ致します>)。
2423	0	0	2163	ウー	⸢ウ⸣ー	3	⸢ン⸣ー　⸣バー　⸢サーリ⸣パルン	[⸢ʔm⸣ː ⸣baː ⸢saːri⸣paruŋ]	(うん{EOS}僕が連れて行く)。
2423	0	0	2163	ウー	⸢ウ⸣ー	4	⸢ウ⸣ー　⸢ヌー⸣ドゥ　ヤ⸢ロー⸣ル　ネー⸢ラ	[⸢ʔu⸣ː ⸢nuː⸣du ja⸢roː⸣ru neː⸢ra]	(はい{EOS}なんでございましょうか)(村長、校長に対して)。
2423	0	0	2163	ウー	⸢ウ⸣ー	5	⸢オー⸣　⸢ヌー⸣　ヤ⸢ロール⸣カヤー	[⸢ʔo⸣ː ⸢nuː⸣ ja⸢roː⸣rukaja]	(はい{EOS}なんでございますか)(島の長老に対して)。
2423	0	0	2163	ウー	⸢ウ⸣ー	6	⸢ヌ⸣イ　⸢ヌーヤー　⸢ツォー	[⸢nu⸣i ⸢nuːjaː ⸢ʦoː]	(なんだ{EOS}何かねえ)(目下に対して)
2425	0	0	2164	ウー	⸢ウー	1	⸢ウーカジ	[⸢ʔuːkaʤi]	(台風{EOS}大風)。
2434	0	0	2176	ウーグトゥ	⸢ウーグトゥ	2	ミ⸢ジラ⸣シ　⸢ウーグトゥバ　シール⸣　シキン　⸢サウガシ⸣シケーバン　⸣アガヤー	[mi⸢ʤira⸣ʃi ⸢ʔuːgutuba ʃiːru⸣ ʃi̥kin ⸢saugaʃi⸣ʃi̥keːbaŋ]	(珍しい大事件を起こして<して>世間を騒がせているよ{EOS}ああ残念{EOS!})
3116	0	0	2180	ウーサ	⸢ウー⸣サ	1	⸢ジンカニ⸣ヌ　⸢ウー⸣サ　⸣イキラサー <⸢イシゥ⸣カー　⸢ゴー⸣ラー>　⸢トゥイブラーヌ⸣　フ⸢タールヌ⸣　シ⸢ムチバル⸣　シ⸢キベー⸣ル	[⸢ʤiŋkani⸣nu ⸢ʔuː⸣sa ⸣ʔikirasaː <⸢isï⸣kaː ⸢goː⸣raː> ⸢tuiburaːnu⸣ ɸu̥⸢taːrunu⸣ ʃi⸢muʧibaru⸣ ʃi̥⸢kibeː⸣ru]	(銭金の多寡<多さ、少なさ>を問うてはいない{EOS}二人の気持ちをこそ尋ねて<聞いて>いるのだ)
2447	0	0	2182	ウーサリ	⸢ウー⸣サリ	1	⸢ウー⸣サリ　ア⸢ゾー⸣ル　⸢トゥー⸣ル　⸢シー⸣　ッ⸢サリルン⸣ユー	[⸢ʔuː⸣sari ʔa⸢ʣoː⸣ru ⸢tuː⸣ru ⸢ʃiː⸣ s⸢sariruɲ⸣juː]	(かしこまりました{EOS}仰せの通りに致します<して差し上げます>)
2440	0	0	2186	ウーシグトゥ	⸢ウーシグトゥ	1	⸢ウーシグトー　⸢シン⸣カシル　シ⸢ラリ　タンガ⸣シェー　ナ⸢ラ⸣ヌ	[⸢ʔuːʃigutoː ⸢ʃiŋ⸣kaʃiru ʃi⸢rari taŋga⸣ʃeː na⸢ra⸣nu]	(大事業は多くの仲間<組合員{EOS}臣下>とで<がいてこそ>出来るのだ{EOS}一人では出来ない)
2414	0	0	2188	ウーシマ	⸢ウー⸣シマ	1	⸢ウー⸣シマムネー　ウ⸢キナームニ⸣トゥ　⸢ニーブ⸠ダー　ヤ⸢マトゥムニ⸣トー　⸢カウリス	[⸢ʔuː⸣ʃimamuneː ʔu⸢kinaːmuni⸣tu ⸢niːbu⸠daː ja⸢matumuni⸣toː ⸢kaurisu]	(<奄美>大島言葉<方言>は沖縄言葉<方言>と似ているよ{EOS}大和言葉<本土方言>とは違っている<変わる>)
2446	0	0	2193	ウースン	⸢ウー⸣スン	2	⸢ウーサ⸣ヌ	[⸢ʔuːsa⸣nu]	(負わさない{EOS}責任転嫁しない)。
2457	0	0	2204	ウートゥルバイ	⸢ウートゥル⸣バイ	1	⸢アッ⸣タニ　ウ⸢バーシター⸣　ウ⸢レー⸣　ウ⸢ダラ⸣キティ　⸢ウートゥル⸣バイ　⸢シーベー	[⸢ʔat⸣tani ʔu⸢baːʃitaː⸣ ʔu⸢reː⸣ ʔu⸢dara⸣kiti ⸢ʔuːturu⸣bai ⸢ʃiː beː]	(急に<突然に>驚かしたので、彼は驚いて呆然自失になっている<ぼんやりしている{EOS}ぽかんとしている>)
3517	0	0	2218	ウーミタルン	⸢ウー⸣ミタルン	1	パ⸢タキ⸣ヌ　⸣アザナー　⸢バンスル⸣ヌ　⸢ウー⸣ミタリティ　カ⸢バッサ⸣ヌ　フ⸢チジル⸣　ン⸢ジ⸣ス	[pḁ⸢taki⸣nu ⸣ʔaʣanaː ⸢bansuru⸣nu ⸢ʔuː⸣mitariti ka⸢bassa⸣nu ɸu̥⸢ʧiʤiru⸣ ʔn⸢ʤi⸣su]	(畑の畦のバンスル<グワバ>の木に蕃ざくろ<グワバの実>が完熟して香ばしく芳香を放っており、本当によだれ<涎{EOS}口汁>がでるよ)。
3517	0	0	2218	ウーミタルン	⸢ウー⸣ミタルン	2	⸢ウーミ⸣タルンケン　ブ⸢ル⸣ナ	[⸢ʔuːmi⸣taruŋkem bu⸢ru⸣na]	(完熟するまで\ruby{捥}{モ}ぐな)。
2472	0	2	2222	ウームン	⸢ウー⸣ムン	2	ナ⸢マンダウーミ	[na⸢mandaʔuːmi]	(半熟{EOS}果物が半分熟れること)。
3327	0	0	2224	ウームン	⸢ウー⸣ムン	6	⸢ウー⸣ミ	[⸢ʔuː⸣mi]	(績め{EOS}紡げ)
2420	0	0	2235	ウーン	⸣ウーン	13	⸢ナー⸣ティーウイ	[⸢naː⸣tiːʔui]	(長手泳ぎ{EOS}抜き手{EOS}クロール)。⸢アウ⸣タウイ[⸢ʔau⸣taʔui](蛙泳ぎ{EOS}平泳ぎ)等の泳法がある
2484	0	0	2240	ウーン	⸣ウーン	2	⸢ウイ⸣ヤン	[⸢ʔuiｶｷﾞjaŋ]	(癒えた{EOS}疵が治った)。
2325	0	0	2241	ウイ	⸣ウイ	2	⸢ウイ⸣ムヌ	[⸢ʔui⸣munu]	(完熟した果物{EOS}ナ⸢マ⸣ムヌ{SqBr}na⸢ma⸣munu{/SqBr}<生もの{EOS}未熟もの>の対義語)。
2326	0	4	2245	ウイ	⸢ウイ	1	ノー⸢ン⸣　シ⸢ミラバン⸣　プ⸢ソー⸣ラ　マ⸢クンシェン⸣　バーラン　シ⸢ザ⸣ル　⸢ウイヤッタ	[noː⸢ŋ⸣ ʃi⸢mirabam⸣ pu̥⸢soː⸣ra ma⸢kuŋʃem⸣ baːraŋ ʃi⸢ʣa⸣ru ⸢ʔui jatta]	(何をさせても他人から負けなかった{EOS}私よりも兄の方が上であった)
2330	0	0	2246	ウイカ	⸢ウイ⸣カ	3	⸢ウイ⸣カプス	[⸢ʔui⸣kapusu]	(公務員{EOS}月給取り)。
2331	0	1	2247	ウイガーサ	⸢ウイガー⸣サ	1	⸢ウイガーサ⸣　ナルンケン　クイ⸢オー⸣ル　プ⸢スン　オーラ⸣ヌ　⸢ソー　シー⸣　ナ⸢ラン⸣バン	[⸢ʔuigaːsa⸣ naruŋkeŋ ⸣kui ⸢ʔoː⸣ru pu̥⸢suŋ ʔoːra⸣nu ⸢soː ʃiː⸣ na⸢ram⸣baŋ]	(年をとるまで嫁に欲しいと乞われる人もおられない{EOS}心配でたまらないよ)。
2331	0	2	2248	ウイガーサ	⸢ウイガー⸣サ	1	⸢ウイガー⸣サラ　カ⸢カイ⸣クーバ	[⸢ʔuigaː⸣sara kḁ⸢kai⸣kuːba]	(上の古くなった葉から\ruby{捥}{モ}いで<欠いて>来なさいよ)
2327	0	0	2249	ウイカイスン	⸢ウイカイスン	1	ウ⸢ヌ⸣　ム⸢ノー　ヤー　ペーラス⸣ナ　⸢ウイカイシ⸣　パ⸢ラー⸣イ	[ʔu⸢nu⸣ mu⸢noː jaː peːrasu⸣na ⸢ʔuikaiʃi⸣ pa⸢raː⸣i]	(そいつは家の中に入れるな{EOS}追い返してやれ<追い返して行かせ>)。
3587	0	0	2282	ウイダル	⸢ウイ⸣ダル	2	ヤ⸢ラ⸣ベー　ア⸢サブムル　ウイ⸣ダルティ　ア⸢ザリブー⸣　ア⸢サビバティ⸣　イ⸢ズナ	[ja⸢ra⸣beː ʔa⸢sabumuru ʔui⸣daruti ʔa⸢ʣaribuː⸣ ʔa⸢sabibati⸣ ʔi⸢ʣuna]	(子供は遊ぶのが仕事<公務>と言われている{EOS}遊ぶから<遊べばとて>といって叱るなよ)
2350	0	0	2286	ウイッサーラ	⸢ウイッサーラ	1	マ⸢ナマ⸣ヌ　⸢ユーヌ⸣　プ⸢ス⸣ナー　⸢ウイッサーラ⸣テー　⸢ナー⸣ヌ　ムー⸢ル⸣　ユ⸢ヌ⸣ムー	[ma⸢nama⸣nu ⸢juːnu⸣ pu̥⸢su⸣naː ⸢ʔuissaːra⸣teː ⸢naː⸣nu muː⸢ru⸣ ju⸢nu⸣muː]	(今の世の人に上下というのはない{EOS}みんな同じだ)
2390	0	0	2306	ウイパナ	⸢ウイ⸣パナ	1	ク⸢ヌ⸣トゥシ　ナ⸢ロー⸣リティ　⸢ウイ⸣パナ　サ⸢カ⸣ソール　プ⸢スン　オーリ⸣スバン　ピルマサーワレー	[ku⸢nu⸣ tuʃi na⸢roː⸣ritiŋ ⸢ʔui⸣pana sa⸢ka⸣soːru pu⸢suŋ ʔoːri⸣subam pi⸢ruma⸣sawareː]	(この年になられて老い花を咲かされる人もおられるものですわい{EOS}珍しいですねえ{EOS})
2391	0	0	2307	ウイパラスン	⸢ウイパラ⸣スン	1	⸢ピンギマヤ⸣ヌ　クン⸢ドー　パー⸣ク　⸢ウイパラ⸣シ	[⸢piŋgimaja⸣nu kun⸢doː paː⸣ku ⸢ʔuipara⸣ʃi]	(野良猫<逃げ猫>が来るぞ{EOS}早く追っ払いなさい)。
2391	0	0	2307	ウイパラスン	⸢ウイパラ⸣スン	5	ヤ⸢ナムヌ⸣ヌ　⸢ペー⸣リクーカ　⸢マー⸣ス　⸢パン⸣キティ　⸢ウイパラ⸣シ	[ja⸢namunu⸣nu ⸢peː⸣rikuːka ⸢maː⸣su ⸢paŋ⸣kiti ⸢ʔuipara⸣ʃi]	(魔物が\ruby{闖入}{チン|ニュウ}してきたら塩を撒いて<弾いて>追い払え)。
2392	0	0	2308	ウイバラリン	⸢ウイバラリン	1	ク⸢ヌ⸣　ア⸢タ⸣ルン　⸢デー⸣カー　⸢バン⸣タン　⸢ウイバラリン⸣　パジ⸢ダー⸣ヌ　カ⸢リンマー⸣　ノー⸢ン⸣シタンティン　⸢ウイバララヌ	[ku⸢nu⸣ ʔa⸢ta⸣run ⸢deː⸣kaː ⸢ban⸣taŋ ⸢ʔuibararim⸣ paʤi⸢daː⸣nu ka⸢rimmaː⸣ noː⸢ŋ⸣ʃitantiŋ ⸢ʔuibararanu]	(この程度ならば私達にも及ばれる<手が届く>はずだが、あれには絶対に<何をしても>及ばれない<入手不可能である{EOS}手が届かない>)
2396	0	0	2312	ウイビ	⸢ウイ⸣ビ	1	⸢ウイビ⸣ヌ　⸣タケー　⸢マータキ　ナー⸣ヌ	[⸢ʔuibi⸣nu ⸣tḁkeː ⸢maːtaki naː⸣nu]	(指の長さは同じではない<諺>{EOS}兄弟でも才能は同じではない{EOS}それぞれ特性がある)。老年層はウ⸢ヤ⸣ビ[ʔu⸢ja⸣bi](指)という。
2396	0	0	2312	ウイビ	⸢ウイ⸣ビ	7	⸢ウイ⸣ベー　⸢ドゥー⸣ヌ　⸣マイニル　⸣ブル	[⸢ʔui⸣beː ⸢duː⸣nu ⸣mainiru ⸣buru]	(指は自分の手前にぞ折れる{EOS}身内の事を真先に考えるのが人情であり、道理である<諺>)
2401	0	0	2317	ウイブン	⸢ウイブン	3	ク⸢レー　バン⸣ヌン　⸢ウイブン⸣カヤー	[ku⸢reː ban⸣nuŋ ⸢ʔuibuŋ⸣kajaː]	(これには私も及ぶ<叶う{EOS}手が届く>かなあ)
2408	0	0	2325	ウイルン	⸢ウイ⸣ルン	1	ク⸢ヌ⸣　ナ⸢ベー⸣ラー　⸢ウイ⸣キシティ　ッ⸢ふァーラヌ	[ku⸢nu⸣ na⸢beː⸣raː ʔui⸣ki̥ʃiti f⸢faːranu]	(このへちま<糸瓜>は古くなって<老いきって{EOS}完熟して>食べられない)。
2486	0	1	2329	ウカーウカーシ	ウ⸢カーウカー⸣シ	1	ウ⸢リヌ⸣　カ⸢タチ⸣　ミ⸢リバ⸣ル　⸣メー　⸢フン⸣トー　ウ⸢カーウカー⸣シティ　バ⸢ライル⸣　シ⸢ラリ⸠ツォー	[ʔu⸢rinu⸣ kḁ⸢taʧi⸣ mi⸢riba⸣ru ⸣meː ⸢ɸun⸣toː ʔu⸢kaːʔukaː⸣ʃi̥ti ba⸢rairu⸣ ʃi⸢rari⸠ʦoː]	(彼の<あれの>格好を見ると、もう本等におかしくて笑わずにはおれない<笑われぞされる{EOS}自然に笑いが出る>)。
2497	0	2	2343	ウカットゥ	ウ⸢カットゥ	1	ヨー⸢ヨー⸣　ナ⸢サ⸣ヌナカー　ヤ⸢レースヌ⸣　ウ⸢ヤ⸣ヌ　⸢ブン⸣ゲー　ウ⸢カットゥ⸣シ　⸢バシケー⸣　ナ⸢ラン⸣ダー	[joː⸢joː⸣ na⸢sa⸣nunakaː ja⸢reːsunu⸣ ʔu⸢ja⸣nu ⸢buŋ⸣geː ʔu⸢kattu⸣ʃi ⸢baʃi̥keː⸣ na⸢ran⸣daː]	(よくよく心がけなさいよ{EOS}生さぬ仲ではあるが、迂闊に親のご恩<恩義>は忘れてはならないぞ)
2499	0	0	2344	ウカヌミー	ウ⸢カ⸣ヌ　⸣ミー	1	ウ⸢カ⸣ヌ　⸣ミーティ　⸢シー　パ⸢タラカサリ　ベー	[ʔu⸢ka⸣nu ⸣miːti ⸢ʃiː⸣ pḁ⸢tarakasari beː]	(負債の代償<借金の\ruby{形}{カタ}>として働かされている)
2511	0	0	2357	ウガンツムン	ウ⸢ガン⸣ツムン	5	ウ⸢ガンツマ⸣シ	[ʔu⸢ganʦuma⸣ʃi]	(懲りさせなさい{EOS}降参させなさい)。身に沁みて堪える。ある事例を体験して深く反省する
2521	0	0	2369	ウキナー	ウ⸢キ⸣ナー	3	ウ⸢キナー⸣ムニ	[ʔu⸢kinaː⸣muni]	(沖縄ことば{EOS}沖縄本島方言)。
2524	0	0	2372	ウキナーシタフ	ウ⸢キナーシタ⸣フ	1	ウ⸢キナーシタ⸣フ　⸢シール⸣　ブ⸢ドゥロー　ソー⸣ル　ヤ⸢マトゥシタ⸣フシェー　ブ⸢ドゥロー⸣　ナ⸢ラ⸣ヌ	[ʔu⸢kinaːʃi̥ta⸣ɸu⸢ʃiːru⸣ bu⸢duroː soː⸣ru ja⸢matuʃi̥ta⸣ɸuʃeː bu⸢duroː⸣ na⸢ra⸣nu]	(琉装をして<ぞ>踊り<琉舞>はされる{EOS}和装<大和衣裳>では琉舞は出来ない)
2544	0	0	2385	ウキパンスン	ウ⸢キパン⸣スン	1	⸣バー　⸢ナング⸣タ　⸢ボーロー⸣　ウ⸢キパン⸣スンカヤーティ　ウ⸢ムータ⸣ヌ　ウ⸢キパンサン⸣シェン　⸢ゾー⸣ブンニ　ウ⸢キ⸣シタ	[⸣baː ⸢naŋgu⸣ta ⸢boːroː⸣ ʔu⸢kipan⸣suŋkajaːti ʔu⸢muːta⸣nu ʔu⸢kipansaŋ⸣ʃeŋ ⸢ʣoː⸣bunni ʔu⸢ki⸣ʃi̥ta]	(私が投げたボールは受け損ねるかと思ったが受け損ねなかった{EOS}上手に捕球した)。
2546	0	0	2387	ウキムキ	⸣ウキムキ	1	プ⸢スヌ⸣　ウキムケー　⸢ヌー⸣シ　ナルユー　ワ⸢カラ⸣ヌ　⸣アイニ　⸢ピンソー⸣ヌ　グ⸢ク⸣　タ⸢タ⸣キ　⸢ベータ⸣ヌ　マ⸢ナ⸣マー　ユ⸢チ⸣クニ　ナリ⸢ベー	[pu̥⸢sunu⸣ ʔukimukeː ⸢nuː⸣ʃi ⸣narujuː wa⸢kara⸣nu ⸣ʔaini ⸢pinsoː⸣nu gu⸢ku⸣ tḁ⸢ta⸣ki ⸢beːta⸣nu ma⸢na⸣maː ju⸢ʧi⸣kuni nari⸢beː]	(人の幸不幸はどうなるのか分からない{EOS}あんなに貧乏のどん底に喘いでいたのに<叩いていたが>、今は裕福になっている)。「有卦無卦」(陰陽道の「幸運と不運」の年回り{EOS}有卦に入れば七年吉事が続き、無卦に入れば五年凶事が続くということ)の思想が入って土着化したもの
2532	0	0	2393	ウキル	ウ⸢キル	2	⸢マーキーヌ⸣　ウ⸢キロー⸣　ムティキー　ピ⸢バ⸣チナ　イ⸢リリ	[⸢maːkiːnu⸣ ʔu⸢kiroː⸣ mutikiː pi⸢ba⸣ʧina ʔi⸢riri]	(薪の\ruby{熾}{オキ}は持ってきて火鉢に入れろ)
